01234567  0 
24765310 24365710 12 
24375610 24365710 12 
27365041 24365071 12 
24375061 24365071 12 
32761054 72361054 12 
62371054 72361054 12 
25361047 25361074 12 
17263054 71263054 12 
61273054 71263054 12 
21073654 21063754 12 
21063457 21063754 12 
61274350 71264350 12 
27461350 21467350 12 
17324650 71324650 12 
31724650 71324650 12 
27354610 21354670 12 
02751364 02351764 12 
07361524 02361574 12 
67321504 76321504 12 
36721504 76321504 12 
26351407 26351704 12 
17523064 71523064 12 
51723064 71523064 12 
27563014 21563074 12 
21563047 21563074 12 
37402516 32407516 12 
32406517 32407516 12 
32504617 32504716 12 
02754316 02354716 12 
02354617 02354716 12 
07314526 02314576 12 
47203516 74203516 12 
24573016 24503716 12 
24376501 24306571 12 
14723506 14327506 12 
14326507 14327506 12 
10374526 10324576 12 
31574206 31524706 12 
31524607 31524706 12 
27451306 21457306 12 
27351604 21357604 12 
21753604 21357604 12 
42370615 42360715 12 
42360517 42360715 12 
62730415 62430715 12 
62430517 62430715 12 
67410325 62410375 12 
62410357 62410375 12 
41720365 71420365 12 
21760453 21460753 12 
21470653 21460753 12 
60275413 70265413 12 
27560413 20567413 12 
20563417 20567413 12 
27415603 20415673 12 
20415637 20415673 12 
42765301 72465301 12 
62475301 72465301 12 
25764301 25467301 12 
25461307 25467301 12 
04723615 04327615 12 
04325617 04327615 12 
01324657 01324675 12 
30624517 30624715 12 
32714605 72314605 12 
12374605 72314605 12 
24713605 24317605 12 
27310654 20317654 12 
20713654 20317654 12 
20714356 20314756 12 
20374156 20314756 12 
20573614 20563714 12 
32764501 72364501 12 
62374501 72364501 12 
24763501 24367501 12 
24361507 24367501 12 
20754361 20354761 12 
20354167 20354761 12 
37614205 30614275 12 
30614257 30614275 12 
36470215 76430215 12 
61470235 61430275 12 
61430257 61430275 12 
67435201 60435271 12 
60475231 60435271 12 
36274501 76234501 12 
64732501 64237501 12 
60754231 60254731 12 
60254137 60254731 12 
65210347 65210374 12 
07612354 70612354 12 
10672354 70612354 12 
60372154 60312754 12 
60312457 60312754 12 
07614253 70614253 12 
10674253 70614253 12 
67410253 60417253 12 
60413257 60417253 12 
07264153 70264153 12 
67254103 60254173 12 
42075613 42065713 12 
47065321 42065371 12 
42075361 42065371 12 
47061352 41067352 12 
41760352 41067352 12 
41762053 41062753 12 
41072653 41062753 12 
47632015 74632015 12 
34672015 74632015 12 
64235017 64237015 12 
64072153 64012753 12 
42703615 42307615 12 
41372605 41302675 12 
41302657 41302675 12 
34205617 34207615 12 
34602517 34602715 12 
30712645 70312645 12 
10372645 70312645 12 
02713645 02317645 12 
07314652 04317652 12 
04713652 04317652 12 
04372156 04312756 12 
30764512 70364512 12 
60374512 70364512 12 
47063512 74063512 12 
64073512 74063512 12 
04573612 04563712 12 
34702561 74302561 12 
04752361 04352761 12 
04352167 04352761 12 
45760213 45067213 12 
45063217 45067213 12 
41065237 41065273 12 
64725013 64025713 12 
64025317 64025713 12 
60574213 70564213 12 
01564237 01564273 12 
07563241 04563271 12 
04573261 04563271 12 
45702613 45207613 12 
45203617 45207613 12 
24675013 24605713 12 
20715643 70215643 12 
10275643 70215643 12 
05712643 05217643 12 
05213647 05217643 12 
04712635 04217635 12 
60735241 60235741 12 
60235147 60235741 12 
67245301 60245371 12 
60245317 60245371 12 
57062341 75062341 12 
65072341 75062341 12 
05372641 05362741 12 
05362147 05362741 12 
45702361 45207361 12 
45201367 45207361 12 
46275301 46205371 12 
24501367 24507361 12 
24305167 24305761 12 
07534261 04537261 12 
07235146 04235176 12 
62170354 72160354 12 
25160347 25160374 12 
07321654 70321654 12 
30721654 70321654 12 
20351647 20351674 12 
27360451 20367451 12 
20763451 20367451 12 
30671254 70631254 12 
60732451 60237451 12 
60271435 60231475 12 
67250341 60257341 12 
60751243 60251743 12 
57061243 75061243 12 
65071243 75061243 12 
05163247 05167243 12 
25701643 75201643 12 
07241653 05241673 12 
05241637 05241673 12 
12370654 12360754 12 
12360457 12360754 12 
05712364 75012364 12 
15072643 15062743 12 
17632054 71632054 12 
31672054 71632054 12 
67032415 61032475 12 
61072435 61032475 12 
06752314 76052314 12 
56072314 76052314 12 
62054317 62057314 12 
67051342 61057342 12 
12703654 12307654 12 
12304657 12307654 12 
15372604 15302674 12 
31602457 31602754 12 
02753614 02357614 12 
07351642 01357642 12 
01753642 01357642 12 
01752346 01352746 12 
05361427 05361472 12 
17063452 71063452 12 
61073452 71063452 12 
30762415 70362415 12 
60372415 70362415 12 
31702465 71302465 12 
47160253 74160253 12 
64170253 74160253 12 
14073652 14063752 12 
17063245 14063275 12 
57014263 75014263 12 
05714263 75014263 12 
15024367 15024763 12 
17065234 15067234 12 
15760234 15067234 12 
15764032 15064732 12 
17624053 71624053 12 
61423057 61427053 12 
67021354 61027354 12 
67024315 61024375 12 
56074213 76054213 12 
64750213 64057213 12 
64053217 64057213 12 
40163257 40167253 12 
60721453 60421753 12 
67451203 60451273 12 
60451237 60451273 12 
05721463 05421763 12 
05421367 05421763 12 
05764231 05467231 12 
05761432 05461732 12 
05471632 05461732 12 
17403652 71403652 12 
41703652 71403652 12 
07453612 01453672 12 
01453627 01453672 12 
47102653 74102653 12 
14672053 14602753 12 
14602357 14602753 12 
14703256 14203756 12 
14273056 14203756 12 
17203645 14203675 12 
14273605 14203675 12 
25714603 75214603 12 
15764203 15264703 12 
15264307 15264703 12 
15702634 15207634 12 
42701653 72401653 12 
25471603 25401673 12 
25401637 25401673 12 
21703456 21403756 12 
21473056 21403756 12 
27403615 21403675 12 
21473605 21403675 12 
27654013 21654073 12 
21654037 21654073 12 
21674305 21604375 12 
27540316 72540316 12 
52740316 72540316 12 
47510326 42510376 12 
42510367 42510376 12 
47532610 42537610 12 
42735610 42537610 12 
47530621 42530671 12 
42570631 42530671 12 
37452610 32457610 12 
32754610 32457610 12 
37450621 32450671 12 
32470651 32450671 12 
43710526 73410526 12 
13470526 73410526 12 
30714526 30417526 12 
30416527 30417526 12 
37412560 32417560 12 
32714560 32417560 12 
32710465 32410765 12 
13420567 13420576 12 
47021536 41027536 12 
41026537 41027536 12 
41520637 41520736 12 
17250436 71250436 12 
27051436 21057436 12 
21056437 21057436 12 
27451630 21457630 12 
21754630 21457630 12 
42731560 72431560 12 
32471560 72431560 12 
06732415 06237415 12 
37216405 30216475 12 
30216457 30216475 12 
32670415 72630415 12 
21670435 21630475 12 
21630457 21630475 12 
27635401 20635471 12 
20675431 20635471 12 
06724315 06427315 12 
06425317 06427315 12 
01476325 01426375 12 
47620315 40627315 12 
40625317 40627315 12 
40376215 40326715 12 
40326517 40326715 12 
27410356 20417356 12 
20716453 20416753 12 
20476153 20416753 12 
47632501 42637501 12 
42631507 42637501 12 
42576301 42536701 12 
42536107 42536701 12 
32756401 32456701 12 
32456107 32456701 12 
37406521 32406571 12 
26574301 26534701 12 
26534107 26534701 12 
47620531 40627531 12 
40621537 40627531 12 
40526137 40526731 12 
27456103 20456173 12 
47025316 74025316 12 
24075316 74025316 12 
04375216 04325716 12 
04726513 04526713 12 
04576213 04526713 12 
04576321 04526371 12 
45720316 75420316 12 
25470316 75420316 12 
51470326 51420376 12 
51420367 51420376 12 
50726413 50426713 12 
57426301 50426371 12 
50476321 50426371 12 
57320614 50327614 12 
50723614 50327614 12 
57324601 50324671 12 
50374621 50324671 12 
52416307 52417306 12 
52374106 52314706 12 
52314607 52314706 12 
24576103 24516703 12 
27516340 24516370 12 
24576310 24516370 12 
07215364 70215364 12 
10275364 70215364 12 
20375164 20315764 12 
20315467 20315764 12 
10274563 70214563 12 
27410563 20417563 12 
20413567 20417563 12 
07524163 70524163 12 
27564103 20564173 12 
52034617 52037614 12 
52670314 52630714 12 
52630417 52630714 12 
17520634 71520634 12 
21760534 21560734 12 
21560437 21560734 12 
27531640 21537640 12 
21735640 21537640 12 
21570346 21530746 12 
30765214 30265714 12 
37215604 30215674 12 
30215647 30215674 12 
07625314 70625314 12 
60725314 70625314 12 
27615304 20615374 12 
20615347 20615374 12 
52674301 52634701 12 
52634107 52634701 12 
32564107 32564701 12 
37504621 32504671 12 
34275601 74235601 12 
24675301 24635701 12 
24635107 24635701 12 
24571630 24531670 12 
04725631 04527631 12 
04521637 04527631 12 
03574621 03524671 12 
57420631 50427631 12 
50674231 50624731 12 
50624137 50624731 12 
27460531 20467531 12 
20461537 20467531 12 
27560134 20567134 12 
20765134 20567134 12 
47053216 74053216 12 
54073216 74053216 12 
04756312 04356712 12 
04376512 04356712 12 
04376251 04356271 12 
17304256 71304256 12 
01724356 01324756 12 
15374206 75314206 12 
54713206 54317206 12 
54316207 54317206 12 
57310264 50317264 12 
50713264 50317264 12 
50714362 50314762 12 
43056217 43057216 12 
43270516 43250716 12 
43250617 43250716 12 
53720416 53420716 12 
53420617 53420716 12 
57410236 53410276 12 
53410267 53410276 12 
17430256 71430256 12 
41730256 71430256 12 
31720456 31420756 12 
31420657 31420756 12 
07356412 70356412 12 
50376412 70356412 12 
37650412 30657412 12 
37416502 30416572 12 
43756201 73456201 12 
53476201 73456201 12 
36754201 36457201 12 
36451207 36457201 12 
27053614 23057614 12 
23670514 23650714 12 
23650417 23650714 12 
53760214 53260714 12 
57210634 53210674 12 
53210647 53210674 12 
37251640 31257640 12 
31752640 31257640 12 
31750246 31250746 12 
37612504 30612574 12 
30612547 30612574 12 
37652401 30652471 12 
30672451 30652471 12 
27453601 23457601 12 
23674501 23654701 12 
23654107 23654701 12 
53764201 53264701 12 
53264107 53264701 12 
57204631 53204671 12 
53204617 53204671 12 
47352601 74352601 12 
54372601 74352601 12 
34672501 34652701 12 
34652107 34652701 12 
34271650 34251670 12 
04732651 04237651 12 
27430651 20437651 12 
20674351 20634751 12 
20634157 20634751 12 
37260154 30267154 12 
30762154 30267154 12 
42713506 72413506 12 
12473506 72413506 12 
20473516 20413576 12 
23716405 23416705 12 
23476105 23416705 12 
27416530 23416570 12 
23476510 23416570 12 
37524106 73524106 12 
53724106 73524106 12 
27504136 23504176 12 
23504167 23504176 12 
27513604 23517604 12 
23715604 23517604 12 
27514630 23514670 12 
23574610 23514670 12 
42316507 42317506 12 
40312567 40312576 12 
47532106 74532106 12 
54732106 74532106 12 
37502146 34502176 12 
34502167 34502176 12 
37514602 34517602 12 
34715602 34517602 12 
37512640 34512670 12 
34572610 34512670 12 
47316205 74316205 12 
14376205 74316205 12 
34615207 34617205 12 
47236105 74236105 12 
37206145 34206175 12 
34206157 34206175 12 
23716540 73216540 12 
13276540 73216540 12 
36712540 36217540 12 
47236510 74236510 12 
24736510 74236510 12 
34756210 34256710 12 
27013564 23017564 12 
23570164 23510764 12 
23510467 23510764 12 
17260534 13260574 12 
13260547 13260574 12 
36710245 36210745 12 
02713564 02317564 12 
06372514 06312574 12 
10752364 10352764 12 
04713265 04317265 12 
06374215 06314275 12 
43710265 73410265 12 
13470265 73410265 12 
36410257 36410275 12 
63274105 73264105 12 
34762105 34267105 12 
34265107 34267105 12 
32476015 72436015 12 
42635017 42637015 12 
27046315 72046315 12 
02746315 72046315 12 
47016325 42016375 12 
42016357 42016375 12 
04736521 74036521 12 
46730521 46037521 12 
46031527 46037521 12 
27046531 72046531 12 
42756031 42056731 12 
42056137 42056731 12 
47251036 41257036 12 
41256037 41257036 12 
47051632 41057632 12 
41750632 41057632 12 
41570362 41530762 12 
42753016 42357016 12 
42356017 42357016 12 
41352067 41352076 12 
57312046 54312076 12 
54312067 54312076 12 
34276051 34256071 12 
47350612 74350612 12 
54370612 74350612 12 
34670512 34650712 12 
34650217 34650712 12 
53072641 73052641 12 
32750641 32057641 12 
32051647 32057641 12 
47032651 74032651 12 
34762051 34062751 12 
34062157 34062751 12 
07213546 03217546 12 
03572146 03512746 12 
13752046 13052746 12 
27310546 72310546 12 
12370546 72310546 12 
32570146 32510746 12 
32716045 32016745 12 
32076145 32016745 12 
37016524 32016574 12 
03714562 73014562 12 
36074512 36014572 12 
36014527 36014572 12 
47310562 74310562 12 
34570162 34510762 12 
34510267 34510762 12 
37062145 34062175 12 
42576013 42506713 12 
47506321 42506371 12 
17542306 71542306 12 
41532607 41532706 12 
54706213 54206713 12 
54276013 54206713 12 
54276301 54206371 12 
57304612 54307612 12 
54703612 54307612 12 
57302641 54302671 12 
57210346 50217346 12 
50216347 50217346 12 
50372146 50312746 12 
10532647 10532746 12 
10542367 10542376 12 
27015346 72015346 12 
12075346 72015346 12 
02375146 02315746 12 
02716543 02516743 12 
02576143 02516743 12 
10574362 70514362 12 
06574312 06514372 12 
06514327 06514372 12 
47012563 74012563 12 
04213567 04217563 12 
47502163 74502163 12 
54702163 74502163 12 
07562143 04562173 12 
50674312 50634712 12 
50634217 50634712 12 
30564217 30564712 12 
30514627 30514672 12 
01764532 01564732 12 
07531624 01537624 12 
01735624 01537624 12 
45730612 45037612 12 
45032617 45037612 12 
41035627 41035672 12 
47605312 74605312 12 
64705312 74605312 12 
07615342 04615372 12 
04615327 04615372 12 
57230641 50237641 12 
50672341 50632741 12 
50632147 50632741 12 
27035641 72035641 12 
32075641 72035641 12 
02675341 02635741 12 
02635147 02635741 12 
02731546 02531746 12 
02571346 02531746 12 
42705631 42507631 12 
43572601 43502671 12 
43502617 43502671 12 
54201637 54207631 12 
54672031 54602731 12 
54602137 54602731 12 
07564132 04567132 12 
04765132 04567132 12 
46735012 46035712 12 
46075231 46035271 12 
17046235 71046235 12 
47031256 41037256 12 
41076352 41036752 12 
47326015 74326015 12 
34625017 34627015 12 
03716245 73016245 12 
13076245 73016245 12 
36015247 36017245 12 
34710256 34017256 12 
34716052 34016752 12 
34076152 34016752 12 
30675241 70635241 12 
05736241 05637241 12 
05631247 05637241 12 
47605231 74605231 12 
64705231 74605231 12 
04625137 04625731 12 
67402315 76402315 12 
06472315 76402315 12 
46302517 46302715 12 
46705213 46205713 12 
17246305 71246305 12 
21746305 71246305 12 
47201356 41207356 12 
41702356 41207356 12 
41276053 41206753 12 
02674315 72604315 12 
27605341 24605371 12 
27316045 24316075 12 
24316057 24316075 12 
27610345 20617345 12 
20376145 20316745 12 
20316547 20316745 12 
10246357 10246375 12 
06715243 06215743 12 
06275143 06215743 12 
06275314 06215374 12 
10274356 70214356 12 
47012356 74012356 12 
14072356 74012356 12 
47016253 74016253 12 
04613257 04617253 12 
47206153 74206153 12 
24706153 74206153 12 
46572031 46502731 12 
46502137 46502731 12 
43256107 43256701 12 
43702516 43207516 12 
43706215 43206715 12 
43276015 43206715 12 
62704531 72604531 12 
02674531 72604531 12 
23604517 23604571 12 
24701635 24601735 12 
24671035 24601735 12 
27601543 24601573 12 
24671503 24601573 12 
47526031 74526031 12 
54726031 74526031 12 
24705136 24507136 12 
27506143 24506173 12 
46750231 46057231 12 
46051237 46057231 12 
43076251 43056271 12 
54026137 54026731 12 
03674251 03654271 12 
03654217 03654271 12 
04751632 04651732 12 
04671532 04651732 12 
07651243 04651273 12 
04671253 04651273 12 
03274156 03254176 12 
03254167 03254176 12 
47052136 74052136 12 
54072136 74052136 12 
20756143 70256143 12 
50276143 70256143 12 
06752143 06257143 12 
06253147 06257143 12 
42706135 42106735 12 
42176035 42106735 12 
47106523 42106573 12 
42176503 42106573 12 
37142506 73142506 12 
43752106 43152706 12 
43152607 43152706 12 
43701562 43107562 12 
43702165 43102765 12 
43172065 43102765 12 
07154632 04157632 12 
07152643 04152673 12 
30172546 70132546 12 
42715036 42517036 12 
42516037 42517036 12 
43572016 43512076 12 
43512067 43512076 12 
57214036 54217036 12 
54216037 54217036 12 
54012637 54012736 12 
51732046 71532046 12 
31572046 71532046 12 
12735046 12537046 12 
12536047 12537046 12 
13574602 13504672 12 
13504627 13504672 12 
47105632 74105632 12 
04175632 74105632 12 
14675032 14605732 12 
47512603 74512603 12 
54712603 74512603 12 
14762503 14562703 12 
14562307 14562703 12 
13674205 13604275 12 
13604257 13604275 12 
17605243 14605273 12 
14675203 14605273 12 
46712035 46217035 12 
43216057 43216075 12 
27614035 24617035 12 
24615037 24617035 12 
24076135 24016735 12 
14732056 14237056 12 
14736250 14236750 12 
14276350 14236750 12 
21603547 21607543 12 
21576043 21506743 12 
01756243 01256743 12 
16703245 16203745 12 
16273045 16203745 12 
46712503 46217503 12 
46213507 46217503 12 
40276513 40216573 12 
40216537 40216573 12 
27614503 24617503 12 
24613507 24617503 12 
47156203 74156203 12 
54176203 74156203 12 
17654203 14657203 12 
14653207 14657203 12 
17256340 14256370 12 
53124607 53124706 12 
53104267 53104276 12 
41753206 71453206 12 
51473206 71453206 12 
10473256 10453276 12 
10453267 10453276 12 
13756402 13456702 12 
13476502 13456702 12 
17456230 13456270 12 
13476250 13456270 12 
51273604 71253604 12 
10273654 10253674 12 
10253647 10253674 12 
37152604 73152604 12 
53172604 73152604 12 
13652407 13652704 12 
51274630 71254630 12 
14752630 14257630 12 
37214650 73214650 12 
23714650 73214650 12 
13764250 13264750 12 
67213504 76213504 12 
16753204 16253704 12 
